userId,title,rating
753,Stairmaster,1.8
753,Push-press,1.4
754,Exercise Ball Pull-In,4.4
754,Plyo push-up,1.7
754,Exercise ball chest stretch,3.1
754,Rack pull,4.1
754,Tire flip,1.9
754,Treadmill walking,4.6
754,Push-jerk,3.4
755,Dumbbell shadow boxing,1.7
755,Split Jump,2.6
755,Exercise ball torso rotation,5.0
755,Glute Ham Raise,1.1
755,Bear crawl sled drag,4.2
755,Treadmill running,3.1
755,Push-jerk,1.5
756,Banded Hammer Press - Gethin Variation,4.5
756,Gorilla squat,3.7
756,Kneeling hip flexor stretch,2.6
756,Barbell glute bridge,4.9
756,Dumbbell farmer's walk,2.2
756,Treadmill walking,4.3
756,Clean and jerk,4.7
757,Band standing concentration curl,4.1
757,Sit-up with single-arm overhand throw,4.6
757,Standing leg swing,3.6
757,Barbell back squat to box,1.5
757,Tire flip,4.6
757,Jumping Jack,1.2
757,Push-jerk,1.5
758,Machine seated calf raise,2.3
758,Carioca quick step,2.9
758,Superman,2.5
758,Rack pull,1.7
758,Tire flip,2.5
758,Sled push-,5.0
758,Behind-the-head push-press,1.6
759,Partner target sit-up,1.8
759,Lateral box jump,1.9
759,Bar shoulder extension stretch,1.2
759,Barbell Hip Thrust,4.2
759,Tire flip,4.3
759,Bear crawl fire feet,3.4
759,Power snatch-,2.2
760,Single-arm high-cable side bend,2.8
760,Depth jump box jump,4.9
760,Bent Over Shoulder Y,1.7
760,Rack pull,3.0
760,Dumbbell farmer's walk,3.3
760,Jumping Jack,2.4
760,Clean and jerk,2.3
761,Dumbbell hollow-body floor press,4.8
761,Southpaw sprawl,1.9
761,Reach-roll-lift combo,2.0
761,Sumo deadlift,4.2
761,Dumbbell farmer's walk,2.0
761,Jumping rope,2.0
761,Push-jerk,2.6
762,Partner front Russian twist and pass,1.8
762,Lateral cone hop,3.9
762,Inchworm,3.0
762,Glute Ham Raise,5.0
762,Sled Push,3.0
762,Plate push,3.9
762,Behind-the-head push-press,2.9
763,Single-arm dumbbell skullcrusher,3.6
763,Dumbbell jump squat,3.8
763,Lying glute stretch,1.9
763,Glute Ham Raise,4.1
763,Dumbbell farmer's walk,5.0
763,Rower,3.6
763,Push-jerk,3.2
764,Standing EZ-Bar Curl - Gethin Variation,4.1
764,Wall mountain climber,1.3
764,Crab single-arm reach,2.2
764,Barbell back squat to box,4.9
764,Dumbbell farmer's walk,1.6
764,Burpee,1.4
764,Clean and jerk,4.2
765,Thigh adductor,1.7
765,Depth jump box jump,4.5
765,Reach-roll-lift combo,1.9
765,Speed Box Squat,3.4
765,Sled Push,2.2
765,High knees,1.7
765,Behind-the-head push-press,5.0
766,Alternating Exercise Ball Knee Tucks - Gethin Variation,2.2
766,Knee Tuck Jump,2.6
766,Standing leg swing,1.9
766,Glute Ham Raise,2.2
766,Sled Push,1.7
766,Shadow boxing,1.6
766,Clean and jerk,4.5
767,Single-arm kettlebell snatch,2.1
767,Jumping jack-,2.4
767,One Handed Hang,3.9
767,Glute Ham Raise,2.5
767,Bear crawl sled drag,4.1
767,Jumping rope,2.2
767,Behind-the-head push-press,4.2
768,Dumbbell clean and push-press,2.6
768,Broad jump,1.4
768,Bar shoulder extension stretch,4.3
768,Barbell Hip Thrust,4.7
768,Sled Push,2.6
768,Treadmill walking,2.6
768,Push-jerk,2.3
769,Seated Leg Press,1.5
769,Lateral hop,1.2
769,Pass-through stretch with band,1.5
769,Rack pull,1.5
769,Tire flip,3.4
769,Jumping rope,3.3
769,Behind-the-head push-press,3.6
770,Single-arm cable triceps extension,1.4
770,Wall sprawl,1.0
770,Piriformis SMR,2.8
770,Board bench press,2.4
770,Sled Push,3.6
770,Rower,1.8
770,Push-jerk,4.1
771,Bent-knee Copenhagen hip adduction,2.1
771,Dumbbell seated box jump,4.2
771,Single-leg lying cross-over stretch,2.8
771,Barbell deficit deadlift,3.3
771,Dumbbell farmer's walk,2.5
771,Elliptical trainer,2.4
771,Clean and jerk,3.5
772,TBS Hammer Curl,1.0
772,Box jump,3.2
772,Single-leg lying cross-over stretch,4.6
772,Speed Box Squat,1.7
772,Tire flip,2.8
772,Sled push-,4.3
772,Clean and jerk,1.9
773,Kneeling lat pull-down,3.4
773,Knee Tuck Jump,3.8
773,Single-leg balance and reach,3.4
773,Barbell Hip Thrust,1.2
773,Sled Push,4.2
773,Sled push-,2.6
773,Power snatch-,4.8
774,Donkey Calf Raise - Gethin Variation,3.7
774,Sit-up with single-arm overhand throw,4.7
774,Reverse lunge,2.1
774,Sumo deadlift,3.2
774,Sled Push,4.2
774,Shuttle run,3.4
774,Clean and jerk,2.9
775,Dumbbell bench press-,1.2
775,In-out jump squat,4.6
775,Alternating standing knee-pull stretch,1.7
775,Speed Box Squat,2.8
775,Dumbbell farmer's walk,2.7
775,Stair climber,4.1
775,Behind-the-head push-press,1.9
776,Decline plate sit-up,3.0
776,Mountain climber,4.3
776,Brachialis SMR,3.8
776,Barbell back squat to box,5.0
776,Sled Push,1.3
776,Treadmill jogging,2.9
776,Behind-the-head push-press,4.2
777,Southpaw sprawl with push-up,4.4
777,Skip,2.3
777,Lying quad stretch with band,2.3
777,Sumo deadlift,3.4
777,Sled Push,1.7
777,Stairmaster,3.4
777,Behind-the-head push-press,4.6
778,Smith Machine Incline Bench Press,4.0
778,Jumping knee up-down,3.1
778,Quadriceps SMR,2.0
778,Good Morning,2.1
778,Bear crawl sled drag,3.6
778,Shuttle run,3.9
778,Push-press,3.2
779,Standing One-Arm Cable Curl,4.2
779,Dumbbell seated box jump,1.9
779,Alternating lunge jump,1.2
779,Board bench press,3.7
779,Bear crawl sled drag,5.0
779,Stationary bike,3.7
779,Push-jerk,3.6
780,Lateral shuffle,2.8
780,Medicine ball scoop throw,3.7
780,Crab single-arm reach,4.6
780,Barbell glute bridge,1.3
780,Dumbbell farmer's walk,3.3
780,Treadmill running,1.7
780,Power snatch-,2.0
781,Single-arm machine preacher curl,2.6
781,Wall sprawl,1.3
781,Bent Over Shoulder Y,3.5
781,Barbell glute bridge,1.5
781,Sled Push,4.0
781,Burpee,2.3
781,Behind-the-head push-press,3.2
782,Reverse-grip dumbbell curl,3.0
782,Dumbbell seated box jump,3.2
782,One Handed Hang,3.0
782,Dumbbell floor press,3.0
782,Sled Push,2.9
782,Jumping Jack,4.5
782,Clean and jerk,4.3
783,Smith machine back squat,4.5
783,Dumbbell lateral hop to sprint,4.2
783,Kneeling hip flexor stretch,3.8
783,Speed Box Squat,4.2
783,Sled Push,1.5
783,Stair climber,3.9
783,Power snatch-,3.2
784,Dumbbell biceps curl to upright row,4.5
784,Speed skater,3.5
784,Lying groin stretch with band,1.7
784,Barbell Hip Thrust,3.0
784,Bear crawl sled drag,3.2
784,Treadmill running,3.9
784,Clean and jerk,1.6
785,Reverse-grip bench press,1.2
785,Sit-up with single-arm overhand throw,1.2
785,Lying groin stretch with band,3.1
785,Dumbbell floor press,2.6
785,Dumbbell farmer's walk,1.7
785,Stairmaster,1.7
785,Push-jerk,1.2
786,Paul Carter Cable Cross-Over,4.2
786,Medicine ball scoop throw,2.7
786,One Handed Hang,3.6
786,Good Morning,2.6
786,Tire flip,2.7
786,High knees,3.3
786,Clean and jerk,4.8
787,UP Squat,1.1
787,Jump Squat,2.8
787,Crab single-arm reach,3.6
787,Barbell deficit deadlift,2.3
787,Dumbbell farmer's walk,2.7
787,Sled push-,1.3
787,Clean and jerk,2.0
788,One-Arm Cable Read Delt Fly - Gethin Variation,1.6
788,Wall mountain climber,4.3
788,Toe Touchers,2.1
788,Sumo deadlift,2.7
788,Tire flip,2.8
788,Treadmill running,4.9
788,Behind-the-head push-press,2.1
789,Banded jump squat,1.7
789,Box jump,2.2
789,Brachialis SMR,4.6
789,Barbell glute bridge,1.4
789,Dumbbell farmer's walk,2.1
789,Plate push,3.1
789,Push-jerk,2.6
790,FYR Leg Lift,2.1
790,Lateral cone hop,4.0
790,Lower back SMR,4.1
790,Rack pull,3.2
790,Sled Push,1.9
790,Stairmaster,4.7
790,Clean and jerk,4.5
791,Hand Stand Push-Up,1.6
791,Sledgehammer swing,2.6
791,Cross-body shoulder stretch,1.4
791,Good Morning,3.2
791,Tire flip,3.8
791,High knees,1.2
791,Push-jerk,3.5
792,Band upright row,4.6
792,Clapping Push-Up,3.7
792,Adductor SMR,3.7
792,Barbell deficit deadlift,1.5
792,Dumbbell farmer's walk,3.5
792,Treadmill running,1.5
792,Push-jerk,3.6
793,AM Ball Crunch,2.1
793,Medicine ball ninja,4.0
793,Quadriceps SMR,3.8
793,Good Morning,3.5
793,Dumbbell farmer's walk,4.9
793,Shuttle run,4.1
793,Push-jerk,1.0
794,Forward lunge,3.4
794,Lateral hop,1.9
794,Half bird dog,3.5
794,Glute Ham Raise,2.7
794,Sled Push,3.4
794,Elliptical trainer,4.5
794,Push-press,2.8
795,Plate halo,1.7
795,Speed skater,1.6
795,Pass-through stretch with band,2.4
795,Good Morning,4.9
795,Bear crawl sled drag,1.3
795,High knees,1.6
795,Push-press,4.9
796,Seated Calf Raise,3.6
796,In-out jump squat,4.5
796,Standing leg swing,2.1
796,Sumo deadlift,3.0
796,Dumbbell farmer's walk,3.0
796,Rower,2.7
796,Push-press,4.4
797,King Maker Barbell Back Squat,2.2
797,Scissors Jump,2.4
797,Shoulder T,1.3
797,Barbell glute bridge,4.0
797,Dumbbell farmer's walk,2.8
797,Treadmill jogging,1.5
797,Clean and jerk,2.7
798,Seated Single-Leg Calf Press - Gethin Variation,3.9
798,Bar Push-Up Smith Machine,4.4
798,Crab single-arm reach,4.9
798,Barbell Hip Thrust,4.1
798,Tire flip,3.3
798,Bear crawl fire feet,2.4
798,Push-jerk,3.2
799,Barbell Front-To-Back Squat,2.3
799,Mountain climber,1.6
799,Shoulder T,4.6
799,Sumo deadlift,4.1
799,Sled Push,2.8
799,Treadmill jogging,1.1
799,Behind-the-head push-press,1.1
800,Smith machine lunge squat,4.3
800,90-degree jump squat,4.3
800,Inchworm,1.8
800,Rack pull,3.8
800,Sled Push,2.5
800,Elliptical trainer,3.9
800,Behind-the-head push-press,1.2
801,Straight-arm plank,2.5
801,Clapping Push-Up,4.6
801,Single-leg lying cross-over stretch,1.2
801,Good Morning,4.6
801,Bear crawl sled drag,4.8
801,Bear crawl fire feet,2.7
801,Push-press,1.5
802,Incline Cable Fly - Gethin Variation,3.2
802,Mountain climber,4.9
802,World's greatest stretch,4.3
802,Sumo deadlift,4.2
802,Sled Push,1.7
802,Shuttle run,2.4
802,Clean and jerk,3.2
803,Suspended oblique crunch,4.2
803,Wall mountain climber,3.9
803,Child's pose,4.5
803,Barbell back squat to box,1.3
803,Sled Push,2.4
803,Jumping Jack,2.3
803,Push-jerk,3.8
804,Standing Cable Curl - Gethin Variation,2.0
804,90-degree jump squat,2.6
804,Lying hamstring stretch with band,3.5
804,Barbell back squat to box,2.8
804,Tire flip,3.2
804,Elliptical trainer,2.9
804,Push-press,3.2
805,Lying cable front raise,2.3
805,Sprawl frog kick,4.4
805,Lying hamstring stretch with band,1.5
805,Barbell back squat to box,1.6
805,Sled Push,2.8
805,Plate push,3.2
805,Power snatch-,3.4
806,Machine Triceps Extension,3.2
806,Bench skip,1.6
806,Latissimus dorsi SMR,4.9
806,Dumbbell floor press,3.6
806,Dumbbell farmer's walk,3.4
806,Burpee,1.7
806,Power snatch-,3.5
807,Single-arm cable triceps kick-back,4.1
807,Burpee box jump,4.3
807,Child's pose,3.2
807,Barbell back squat to box,2.6
807,Sled Push,3.5
807,Jumping rope,3.3
807,Power snatch-,2.8
808,Partner sit-up with high-five,4.9
808,Kettlebell fire feet,4.4
808,Calf SMR,4.6
808,Barbell Hip Thrust,3.2
808,Tire flip,3.0
808,Burpee,1.7
808,Power snatch-,3.7
809,Barbell Curl,2.7
809,Broad jump,2.3
809,Single-leg lying cross-over stretch,1.3
809,Speed Box Squat,2.2
809,Tire flip,4.1
809,High knees,2.5
809,Power snatch-,2.4
810,Side Bridge,4.6
810,Dumbbell lateral hop,3.4
810,Cross-body shoulder stretch,3.4
810,Barbell back squat to box,2.9
810,Bear crawl sled drag,1.3
810,Treadmill jogging,1.6
810,Push-press,4.0
811,Wide-grip bench press,1.5
811,Depth jump box jump,2.5
811,Half bird dog,1.1
811,Dumbbell floor press,4.7
811,Dumbbell farmer's walk,1.1
811,Treadmill jogging,4.0
811,Power snatch-,3.7
812,Dumbbell seesaw shoulder press,2.4
812,Medicine ball partner twist,5.0
812,Standing side bend stretch,3.7
812,Rack pull,4.7
812,Tire flip,2.6
812,Elliptical trainer,2.8
812,Push-press,4.7
813,Kettlebell power clean,2.5
813,Speed skater,4.7
813,Single-leg lying cross-over stretch,3.8
813,Speed Box Squat,3.3
813,Sled Push,1.5
813,Stairmaster,4.8
813,Clean and jerk,3.0
814,High knees sprawl drill,4.9
814,Sledgehammer swing,3.6
814,Calf SMR,4.6
814,Rack pull,3.2
814,Sled Push,2.8
814,Jumping rope,2.5
814,Push-jerk,1.7
815,Upright Row - Gethin Variation,4.4
815,Wall mountain climber,1.9
815,Standing side bend stretch,3.5
815,Rack pull,2.9
815,Tire flip,3.3
815,Shadow boxing,1.5
815,Behind-the-head push-press,2.5
816,UP Lat Pull-Down,3.9
816,Scissors Jump,2.6
816,World's greatest stretch,1.6
816,Glute Ham Raise,4.4
816,Tire flip,4.4
816,Shuttle run,4.2
816,Clean and jerk,3.2
817,Smith Machine Incline Bench Press,4.4
817,Dumbbell seated box jump,1.8
817,Crab single-arm reach,2.9
817,Dumbbell floor press,3.2
817,Tire flip,1.6
817,Stairmaster,1.5
817,Push-press,4.4
818,King Maker Leg Press,4.5
818,Slalom jumps,1.9
818,Brachialis SMR,1.8
818,Barbell deficit deadlift,1.0
818,Tire flip,3.8
818,Plate push,2.9
818,Behind-the-head push-press,3.9
819,Band front squat,4.0
819,Dumbbell lateral hop,1.5
819,Lunge glute stretch,3.7
819,Good Morning,3.8
819,Dumbbell farmer's walk,2.1
819,Treadmill jogging,2.9
819,Push-press,1.6
820,AM Hammer Curls,5.0
820,Depth jump box jump,1.2
820,Inchworm,1.2
820,Board bench press,1.2
820,Tire flip,3.6
820,Sled push-,2.3
820,Push-jerk,2.9
821,Landmine Linear Jammer,4.7
821,Split Jump,3.7
821,Cross-body shoulder stretch,5.0
821,Barbell glute bridge,3.1
821,Tire flip,4.4
821,Treadmill running,1.9
821,Push-jerk,3.7
822,Close-Hands Push-Up,1.9
822,Lateral box jump,2.6
822,Inchworm,4.1
822,Barbell Hip Thrust,3.1
822,Sled Push,1.9
822,Plate push,4.0
822,Push-jerk,1.9
823,AM Seated Hammer Curls,4.9
823,Wall mountain climber,2.2
823,Alternating standing glute stretch,4.4
823,Sumo deadlift,4.6
823,Sled Push,2.6
823,Bear crawl fire feet,1.8
823,Push-jerk,4.2
824,Dumbbell bench press-,4.2
824,Burpee box jump,2.8
824,Latissimus dorsi SMR,3.0
824,Dumbbell floor press,4.9
824,Sled Push,1.7
824,Shuttle run,4.8
824,Push-jerk,4.7
825,King Maker Barbell Thruster,1.6
825,Scissors Jump,1.9
825,Alternating lunge jump,2.9
825,Sumo deadlift,2.7
825,Sled Push,1.7
825,Plate push,4.2
825,Clean and jerk,2.0
826,Close push-up,2.4
826,90-degree jump squat,4.7
826,Exercise ball chest stretch,4.2
826,Barbell glute bridge,1.8
826,Tire flip,3.3
826,Jumping rope,4.5
826,Power snatch-,1.1
827,Knee-in to V-out,1.7
827,Dumbbell jump squat,1.5
827,Standing hamstring stretch,3.6
827,Board bench press,3.3
827,Dumbbell farmer's walk,2.0
827,Treadmill walking,1.6
827,Push-press,1.9
828,Seal jack,2.0
828,Scissors Jump,2.1
828,Lower back SMR,3.4
828,Barbell Hip Thrust,2.8
828,Bear crawl sled drag,4.3
828,Burpee,1.4
828,Behind-the-head push-press,3.0
829,Double Kettlebell Push Press,4.3
829,Wall sprawl,3.4
829,Kneeling hip flexor stretch,2.9
829,Sumo deadlift,4.8
829,Sled Push,2.2
829,Burpee,2.9
829,Behind-the-head push-press,3.9
830,Kettlebell Windmill,2.3
830,Wall ball toss,2.7
830,Lying groin stretch with band,4.3
830,Rack pull,2.8
830,Tire flip,3.0
830,Sled push-,1.7
830,Push-jerk,1.5
831,Standing lat pull-down,1.8
831,Burpee box jump,2.6
831,Child's pose,2.0
831,Dumbbell floor press,2.1
831,Bear crawl sled drag,2.4
831,Rower,2.6
831,Power snatch-,3.9
832,Standing behind-the-back wrist curl,4.3
832,Lateral hop,4.9
832,Superman,3.8
832,Barbell back squat to box,3.7
832,Dumbbell farmer's walk,4.1
832,Burpee,1.2
832,Push-jerk,1.6
833,Close-grip EZ-bar curl,3.4
833,Medicine ball partner twist,3.3
833,Pass-through stretch with band,4.1
833,Sumo deadlift,3.7
833,Tire flip,1.3
833,Stair climber,1.0
833,Clean and jerk,2.5
834,V-sit with overhead triceps extension,3.8
834,Jumping knee up-down,2.7
834,Exercise ball chest stretch,1.6
834,Glute Ham Raise,1.1
834,Sled Push,1.6
834,Treadmill jogging,3.0
834,Push-jerk,4.0
835,Cross-body plank march,3.6
835,Over bench jump,2.3
835,Standing side bend stretch,1.1
835,Barbell deficit deadlift,3.0
835,Bear crawl sled drag,4.0
835,Jumping rope,1.8
835,Behind-the-head push-press,4.1
836,Exercise ball knee roll-in,4.8
836,Wall mountain climber,3.4
836,Pass-through stretch with band,2.2
836,Board bench press,3.9
836,Sled Push,2.2
836,Shadow boxing,4.4
836,Push-jerk,3.0
837,Total Fitness Skip,1.5
837,Jumping knee up-down,2.7
837,Shoulder T,3.6
837,Glute Ham Raise,1.4
837,Dumbbell farmer's walk,2.5
837,Plate push,2.8
837,Power snatch-,4.1
838,Incline dumbbell front raise,4.4
838,Gorilla squat,3.6
838,Adductor SMR,1.2
838,Barbell glute bridge,4.5
838,Tire flip,1.8
838,Stair climber,3.4
838,Behind-the-head push-press,5.0
839,Dumbbell push-up row,1.6
839,Medicine ball partner twist,4.0
839,Pass-through stretch with band,2.7
839,Dumbbell floor press,4.1
839,Dumbbell farmer's walk,3.9
839,Burpee,1.4
839,Power snatch-,2.0
840,Band straight-arm pull-down,3.8
840,Wall ball toss,4.1
840,Half bird dog,4.2
840,Speed Box Squat,4.8
840,Bear crawl sled drag,1.6
840,Treadmill running,2.1
840,Push-jerk,3.4
841,TBS Dumbbell Incline Press,3.1
841,Broad jump,3.2
841,Wall calf stretch,2.7
841,Good Morning,1.9
841,Bear crawl sled drag,2.6
841,Stair climber,3.8
841,Power snatch-,3.5
842,Captain's chair leg raise,2.4
842,Single-cone sprint drill,3.8
842,Arm circle,4.2
842,Sumo deadlift,4.2
842,Bear crawl sled drag,3.2
842,Rower,4.6
842,Push-jerk,2.9
843,Dumbbell goblet squat-,3.7
843,Wall mountain climber,1.2
843,Reach-roll-lift combo,4.9
843,Barbell back squat to box,3.2
843,Bear crawl sled drag,2.2
843,Jumping rope,3.6
843,Push-jerk,4.0
844,Reverse-grip dumbbell curl,1.9
844,Skip,3.9
844,Cross-body shoulder stretch,2.3
844,Good Morning,4.6
844,Sled Push,1.4
844,Jumping Jack,4.9
844,Push-press,4.9
845,Total Fitness Lateral Lunge,1.6
845,Dumbbell seated box jump,2.8
845,Standing hip circle,2.8
845,Board bench press,1.2
845,Dumbbell farmer's walk,4.0
845,Stairmaster,1.3
845,Push-press,4.7
846,Wide-Grip Lat Pull-Down - Gethin Variation,1.6
846,Jumping jack-,3.4
846,Standing hamstring stretch,1.9
846,Rack pull,1.2
846,Sled Push,1.5
846,Treadmill running,1.7
846,Push-press,3.5
847,Cross-body toe-touch,2.9
847,Carioca quick step,4.3
847,Child's pose,2.0
847,Barbell glute bridge,2.2
847,Sled Push,2.8
847,Elliptical trainer,1.1
847,Clean and jerk,3.4
848,Barbell deadlift-,1.6
848,Medicine ball scoop throw,3.4
848,Lunge glute stretch,2.9
848,Barbell Hip Thrust,1.8
848,Dumbbell farmer's walk,2.5
848,Stairmaster,3.7
848,Push-press,1.2
849,Shotgun row,3.8
849,Lateral hop,3.2
849,Single-leg lying cross-over stretch,1.6
849,Rack pull,3.6
849,Dumbbell farmer's walk,4.5
849,Burpee,1.7
849,Push-press,2.2
850,Dumbbell Bulgarian split squat,2.5
850,Lateral hop,1.6
850,Lunge glute stretch,3.5
850,Barbell glute bridge,2.2
850,Bear crawl sled drag,2.8
850,Elliptical trainer,2.1
850,Behind-the-head push-press,3.6
851,Single-arm cable front raise,2.6
851,In-out jump squat,3.5
851,Rhomboids SMR,4.5
851,Barbell Hip Thrust,4.8
851,Tire flip,1.3
851,Bear crawl fire feet,1.1
851,Push-jerk,3.9
852,Dumbbell reverse lunge,2.9
852,Jump Squat,2.4
852,Kneeling hip flexor stretch,3.2
852,Good Morning,3.4
852,Sled Push,4.4
852,Shadow boxing,1.4
852,Power snatch-,3.4
853,Total Fitness Spider Lunge,4.5
853,Dumbbell lateral hop,1.7
853,Lower back SMR,1.5
853,Good Morning,1.7
853,Dumbbell farmer's walk,1.6
853,Jumping Jack,3.5
853,Push-press,2.2
854,Reverse Grip Triceps Pushdown,1.7
854,Burpee box jump,1.3
854,Lying glute stretch,3.2
854,Glute Ham Raise,3.5
854,Dumbbell farmer's walk,3.1
854,Jumping rope,4.4
854,Behind-the-head push-press,4.9
855,Incline Dumbbell Fly - Gethin Variation,1.5
855,Wall mountain climber,1.2
855,Lying groin stretch with band,4.5
855,Barbell back squat to box,4.7
855,Sled Push,1.2
855,High knees,4.9
855,Behind-the-head push-press,3.5
856,Diamond push-up,1.8
856,Jump lunge heel kick,2.1
856,Calf SMR,4.0
856,Barbell glute bridge,2.4
856,Bear crawl sled drag,3.7
856,Burpee,1.9
856,Clean and jerk,5.0
857,Incline dumbbell row,2.8
857,Burpee box jump,2.4
857,Reverse lunge,3.2
857,Good Morning,3.5
857,Dumbbell farmer's walk,1.9
857,Sled push-,3.5
857,Push-jerk,4.6
858,Plank up-down,3.0
858,Kettlebell fire feet,2.3
858,Reverse lunge,1.7
858,Barbell back squat to box,2.3
858,Bear crawl sled drag,3.0
858,Shadow boxing,3.2
858,Push-jerk,2.3
859,Cable reverse crunch,1.9
859,Running lunge,1.2
859,Alternating lunge jump,3.9
859,Dumbbell floor press,4.6
859,Dumbbell farmer's walk,1.1
859,Burpee,3.0
859,Push-jerk,4.3
860,Waiter's carry,3.4
860,Burpee to pull-up,2.6
860,Kneeling hip flexor stretch,2.9
860,Good Morning,4.5
860,Dumbbell farmer's walk,1.4
860,Stationary bike,4.6
860,Power snatch-,2.5
861,Lying high-cable biceps curl,4.8
861,Mountain climber,2.1
861,Piriformis SMR,3.1
861,Barbell glute bridge,3.2
861,Bear crawl sled drag,3.6
861,Bear crawl fire feet,1.4
861,Power snatch-,2.9
862,Exercise ball V-up,1.2
862,Pop squat,2.6
862,Single-leg lying cross-over stretch,4.1
862,Barbell deficit deadlift,1.1
862,Dumbbell farmer's walk,4.0
862,Shuttle run,4.2
862,Behind-the-head push-press,4.2
863,Dumbbell deadlift,3.4
863,Lateral hop,1.4
863,Alternating standing glute stretch,3.1
863,Barbell back squat to box,3.5
863,Tire flip,4.8
863,Shuttle run,2.4
863,Clean and jerk,2.4
864,Single-arm half-kneeling shoulder press,3.2
864,Depth jump box jump,2.0
864,One Handed Hang,2.5
864,Speed Box Squat,2.6
864,Dumbbell farmer's walk,1.7
864,Plate push,2.5
864,Push-jerk,2.8
865,Southpaw sprawl with push-up,3.3
865,Jumping jack-,1.8
865,Half bird dog,4.3
865,Barbell back squat to box,3.3
865,Dumbbell farmer's walk,3.6
865,Stairmaster,1.3
865,Power snatch-,3.6
866,Incline Dumbbell Fly - Gethin Variation,1.0
866,Medicine Ball Chest Pass,1.9
866,Lying glute stretch,2.7
866,Barbell glute bridge,1.8
866,Sled Push,2.2
866,Shadow boxing,4.7
866,Behind-the-head push-press,4.0
867,TBS Barbell Military Press,2.0
867,Medicine ball slam,2.8
867,Lying hamstring stretch with band,3.7
867,Good Morning,3.6
867,Tire flip,1.9
867,Rower,4.0
867,Push-press,1.5
868,Standing alternating band speed row,3.2
868,Box jump,4.5
868,Iliotibial band SMR,2.9
868,Barbell back squat to box,4.0
868,Bear crawl sled drag,3.1
868,High knees,4.9
868,Behind-the-head push-press,5.0
869,Hanging Leg Raise - Variation Gethin,3.5
869,Jump lunge heel kick,2.1
869,Inchworm,4.7
869,Barbell deficit deadlift,1.9
869,Tire flip,2.6
869,Jumping Jack,4.3
869,Power snatch-,2.7
870,FYR Knees to Chest,4.5
870,Burpee box jump,4.8
870,Inchworm,1.7
870,Glute Ham Raise,3.6
870,Sled Push,2.8
870,Rower,2.1
870,Behind-the-head push-press,1.7
871,Single-Leg Press - Gethin Variation,1.2
871,Over bench jump,4.0
871,One Handed Hang,2.7
871,Good Morning,3.0
871,Tire flip,4.7
871,Elliptical trainer,1.4
871,Push-jerk,3.0
872,Single-leg curl up,4.7
872,Knee Tuck Jump,2.0
872,Reverse lunge,2.4
872,Board bench press,3.6
872,Tire flip,1.5
872,Elliptical trainer,1.2
872,Behind-the-head push-press,1.8
873,AM Jump Squat,1.2
873,Jump Squat,4.9
873,Child's pose,1.9
873,Barbell back squat to box,4.9
873,Tire flip,2.6
873,Jumping Jack,3.7
873,Push-jerk,5.0
874,TBS High-Bar Back Squat,4.0
874,Jumping jack-,3.0
874,Piriformis SMR,1.8
874,Barbell glute bridge,2.3
874,Dumbbell farmer's walk,1.7
874,Jumping Jack,4.7
874,Clean and jerk,2.3
875,Shotgun row,3.0
875,Lateral cone hop,1.7
875,Lying groin stretch with band,1.4
875,Barbell deficit deadlift,4.7
875,Sled Push,3.4
875,Rower,1.1
875,Power snatch-,3.1
876,Single-arm cable cross-over,2.8
876,Wall mountain climber,2.3
876,Lunge glute stretch,1.2
876,Barbell glute bridge,1.1
876,Tire flip,4.4
876,Shadow boxing,1.4
876,Behind-the-head push-press,3.4
877,Smith machine straight-legged hip raise,1.3
877,Jump Squat,1.8
877,Crab single-arm reach,1.0
877,Dumbbell floor press,2.2
877,Sled Push,3.0
877,Stationary bike,2.6
877,Power snatch-,2.1
878,Lying Close-Grip Bar Curl On High Pulley,1.5
878,Broad jump,1.3
878,Toe Touchers,2.4
878,Board bench press,4.0
878,Dumbbell farmer's walk,4.6
878,Bear crawl fire feet,2.3
878,Push-press,3.7
879,Single-arm palm-in dumbbell shoulder press,4.5
879,Dumbbell lateral hop,2.2
879,Yoga plex,1.5
879,Dumbbell floor press,3.5
879,Tire flip,3.7
879,Elliptical trainer,2.6
879,Clean and jerk,3.9
880,Side lunge cross-body heel-touch,1.0
880,Bar Push-Up Smith Machine,3.8
880,Alternating standing glute stretch,2.8
880,Good Morning,3.1
880,Bear crawl sled drag,3.8
880,Treadmill walking,2.7
880,Push-press,4.3
881,Seated finger curl,2.8
881,Kettlebell fire feet,3.7
881,Inchworm,4.2
881,Dumbbell floor press,4.5
881,Tire flip,4.7
881,Burpee,2.9
881,Clean and jerk,1.4
882,Knees tucked crunch,4.3
882,Lateral box jump,4.7
882,Kneeling hip flexor stretch,1.7
882,Dumbbell floor press,4.3
882,Sled Push,3.0
882,Rower,1.5
882,Behind-the-head push-press,2.0
883,Barbell Front-To-Back Squat,1.9
883,Kettlebell fire feet,2.6
883,Piriformis SMR,3.8
883,Glute Ham Raise,1.1
883,Tire flip,2.9
883,Elliptical trainer,3.7
883,Push-press,2.8
884,TBS Barbell Front Squat,1.1
884,Box Jump (Multiple Response),3.9
884,Kneeling hip flexor stretch,1.8
884,Barbell deficit deadlift,2.6
884,Dumbbell farmer's walk,2.3
884,Burpee,1.5
884,Behind-the-head push-press,3.0
885,Incline dumbbell front raise,4.0
885,Mountain climber,3.4
885,Alternating lunge jump,1.9
885,Sumo deadlift,2.8
885,Dumbbell farmer's walk,3.4
